city_id,city_name,state_name
1748,Rehli,Madhya Pradesh
1749,Shahpura,Rajasthan
1750,Sallimedu,Tamil Nadu
1751,Koni,Kerala
1752,Chimakurti,Andhra Pradesh
1753,Taramangalam,Tamil Nadu
1754,Anjad,Madhya Pradesh
1755,Kaipram,Kerala
1756,Periyanayakkanpalaiyam,Tamil Nadu
1757,Egra,West Bengal
1758,Kanniparamba,Kerala
1759,Mussoorie,Uttarakhand
1760,Sakti,Chhattisgarh
1761,Elur,Kerala
1762,Rahimpur,Bihar
1763,Kondarangi Kiranur,Tamil Nadu
1764,Nethirimangalam,Kerala
1765,Margram,West Bengal
1766,Mahugaon,Madhya Pradesh
1767,Jamalpur,Bihar
1768,Arda,Himachal Pradesh
1769,Mundahal Khurd,Haryana
1770,Hasanparti,Telangana
1771,Ranpur,Gujarat
1772,Patri,Gujarat
1773,Salaya,Gujarat
1774,Edassheri,Kerala
1775,Mundi,Madhya Pradesh
1776,Padappakara,Kerala
1777,Sagwara,Rajasthan
1778,Tirwa,Uttar Pradesh
1779,Kaluvaya,Andhra Pradesh
1780,Masabdisa,Assam
1781,Magadi,Karnataka
1782,Baghmari,Odisha
1783,Sarpavaram,Andhra Pradesh
1784,Dhandhuka,Gujarat
1785,Saundhonwali,Uttarakhand
1786,Parakadavu,Kerala
1787,Koratgi,Karnataka
1788,Navapur,Maharashtra
1789,Riga,Bihar
1790,Birur,Karnataka
1791,Kotturu,Karnataka
1792,Marhaura,Bihar
1793,Triprangottur,Kerala
1794,Panakkudi,Tamil Nadu
1795,Ozhur,Kerala
1796,Kodayattur,Kerala
1797,Tiruvegapra,Kerala
1798,Krishnarajpet,Karnataka
1799,Talwara,Punjab
1800,Madavur,Kerala
1801,Puthupalli,Kerala
1802,Nattam,Tamil Nadu
1803,Devarkonda,Telangana
1804,Sursand,Bihar
1805,Hosdurga,Karnataka
1806,Nepanagar,Madhya Pradesh
1807,Jamai,Madhya Pradesh
1808,Kalpatta,Kerala
1809,Mannargudi,Tamil Nadu
1810,Idar,Gujarat
1811,Veliyangod,Kerala
1812,Kollengode,Kerala
1813,Rarott,Kerala
1814,Lakheri,Rajasthan
1815,Chiknayakanhalli,Karnataka
1816,Maranga,Bihar
1817,Behror,Rajasthan
1818,Minad,Kerala
1819,Sankaridrug,Tamil Nadu
1820,Pirakkad,Kerala
1821,Ibrahimpatnam,Andhra Pradesh
1822,Mudbidri,Karnataka
1823,Atmakur,Andhra Pradesh
1824,Vadakku Valliyur,Tamil Nadu
1825,Marar,Bihar
1826,Pilachikare,Kerala
1827,Pattikonda,Andhra Pradesh
1828,Nalakadoddi,Andhra Pradesh
1829,Aralam,Kerala
1830,Khunti,Jharkhand
1831,Rasra,Uttar Pradesh
1832,Garaimari,West Bengal
1833,Udaipur,Rajasthan
1834,Maddagiri,Karnataka
1835,Beldanga,West Bengal
1836,Raghopur,Bihar
1837,Pallijkarani,Tamil Nadu
1838,Mahendragarh,Haryana
1839,Nakrekal,Telangana
1840,Sankrail,West Bengal
1841,Colgong,Bihar
1842,Sonamukhi,West Bengal
1843,Kalappatti,Tamil Nadu
1844,Vattalkundu,Tamil Nadu
1845,Uttamapalaiyam,Tamil Nadu
1846,Deodrug,Karnataka
1847,Vallikunnam,Kerala
1848,Vandiyur,Tamil Nadu
1849,Ponmana,Kerala
1850,Gudalur,Tamil Nadu
1851,Placheri,Kerala
1852,Kailaras,Madhya Pradesh
1853,Kuttuparamba,Kerala
1854,Ariyalur,Tamil Nadu
1855,Nahan,Himachal Pradesh
1856,Karippira,Kerala
1857,Ladwa,Haryana
1858,Gidri,Punjab
1859,Pokhram,Bihar
1860,Kudligi,Karnataka
1861,Virapandi,Tamil Nadu
1862,Tiruvambadi,Kerala
1863,Narsimlapet,Telangana
1864,Kamalapuram,Karnataka
1865,Ponmala,Kerala
1866,Landhaura,Uttarakhand
1867,Umrat,Gujarat
1868,Kozhinjampara,Kerala
1869,Nongstoin,Meghalaya
1870,Raikot,Punjab
1871,Murliganj,Bihar
1872,Nauhata,Bihar
1873,Pattambi,Kerala
1874,Pawayan,Uttar Pradesh
1875,Neduvannur,Kerala
1876,Edayikunnam,Kerala
1877,Akkattettar,Kerala
1878,Simri Bakhriarpur,Bihar
1879,Sottaiyampalaiyam,Tamil Nadu
1880,Manampizha,Kerala
1881,Munnalam,Kerala
1882,Bagha Purana,Punjab
1883,Losal,Rajasthan
1884,Rajpur,Madhya Pradesh
1885,Pardi,Gujarat
1886,Pavugada,Karnataka
1887,Nenmem,Tamil Nadu
1888,Elanjivaliseri,Kerala
1889,Harur,Tamil Nadu
1890,Banswada,Telangana
1891,Ramanayyapeta,Andhra Pradesh
1892,Maharajpur,Madhya Pradesh
1893,Mannanchori,Kerala
1894,Brahmana Periya Agraharam,Tamil Nadu
1895,Puvali,Kerala
1896,Tarana,Madhya Pradesh
1897,Kizhakkott,Kerala
1898,Puttankulam,Kerala
1899,Saho,Bihar
1900,Srungavarapukota,Andhra Pradesh
1901,Karanjia,Odisha
1902,Hajipur,Punjab
1903,Edappalli,Kerala
1904,Antur,Kerala
1905,Sirsaganj,Uttar Pradesh
1906,Kotagiri,Tamil Nadu
1907,Shahpura,Rajasthan
1908,Chennamangalam,Kerala
1909,Bhambia Bhai,Punjab
1910,Sangola,Maharashtra
1911,Sheohar,Bihar
1912,Kuli,West Bengal
1913,Kalwakurti,Telangana
1914,Devanhalli,Karnataka
1915,Gingee,Tamil Nadu
1916,Saila,Rajasthan
1917,Karakurisshi,Kerala
1918,Kushtagi,Karnataka
1919,Kanavaikuli,Kerala
1920,Aron,Madhya Pradesh
1921,Dhabauli,Bihar
1922,Goriar,Bihar
1923,Vilangudi,Tamil Nadu
1924,Malmal,Bihar
1925,Umargam,Gujarat
1926,Barughutu,Jharkhand
1927,Wasi,Maharashtra
1928,Nibria,West Bengal
1929,Mattul,Puducherry
1930,Vadnagar,Gujarat
1931,Charkhari,Uttar Pradesh
1932,Paivalike,Kerala
1933,Khategaon,Madhya Pradesh
1934,Tudiyalur,Tamil Nadu
1935,Poruvakara,Kerala
1936,Amarpur,Bihar
1937,Tanguturu,Andhra Pradesh
1938,Mukher,Maharashtra
1939,Parsa,Bihar
1940,Pachor,Madhya Pradesh
1941,Padiyanallur,Tamil Nadu
1942,Kantai,Bihar
1943,Rardhu,Gujarat
1944,Rayamangalam,Kerala
1945,Patjirwa,Bihar
1946,Suluru,Andhra Pradesh
1947,Nasriganj,Bihar
1948,Bandipura,Jammu and Kashmir
1949,Konnur,Karnataka
1950,Vandikarai,Kerala
1951,Sadri,Rajasthan
1952,Ayyagarpet,Telangana
1953,Nalbari,Assam
1954,Penukonda,Andhra Pradesh
1955,Balussheri,Kerala
1956,Varandarapilli,Kerala
1957,Bihpur,Bihar
1958,Pallippurattuseri,Kerala
1959,Nokha,Bihar
1960,Bhander,Uttar Pradesh
1961,Haliyal,Karnataka
1962,Debiapur,Uttar Pradesh
1963,Ezhipram,Kerala
1964,Digboi,Assam
1965,Parimpudi,Andhra Pradesh
1966,Afzalpur,Karnataka
1967,Irimbiliyam,Kerala
1968,Kuzhittura,Tamil Nadu
1969,Raver,Maharashtra
1970,Malebennur,Karnataka
1971,Madhura,Bihar
1972,Amangal,Telangana
1973,Bagepalli,Karnataka
1974,Payakaraopeta,Andhra Pradesh
1975,Basi,Punjab
1976,Kadappuram,Kerala
1977,Nainijor,Bihar
1978,Nelliyalam,Tamil Nadu
1979,Margherita,Assam
1980,Maner,Bihar
1981,Kulasekharapuram,Tamil Nadu
1982,Pappakurichchi,Tamil Nadu
1983,Pamidi,Andhra Pradesh
1984,Kadambanad,Kerala
1985,Kararan,Punjab
1986,Areraj,Bihar
1987,Madattukkulam,Tamil Nadu
1988,Kalikavu,Kerala
1989,Gursarai,Uttar Pradesh
1990,Punch,Jammu and Kashmir
1991,Vadippatti,Tamil Nadu
1992,Bankapur,Karnataka
1993,Shencottah,Tamil Nadu
1994,Magilampupuram,Tamil Nadu
1995,Tuvur,Kerala
1996,Srinivaspur,Karnataka
1997,Trikkunnapuzha,Kerala
1998,Thatha,Bihar
1999,Gadhada,Gujarat
2000,Meppayyur,Kerala
2001,Soron,Uttar Pradesh
2002,Alattur,Kerala
2003,Bhuban,Odisha
2004,Mamidalapadu,Andhra Pradesh
2005,Wellington,Tamil Nadu
2006,Nediyanad,Kerala
2007,Nannamukku,Kerala
2008,Talaja,Gujarat
2009,Kuppadi,Kerala
2010,Dalsingh Sarai,Bihar
2011,Chettipalaiyam,Tamil Nadu
2012,Silao,Bihar
2013,Rajgarh,Rajasthan
2014,Manihari,Bihar
2015,Lauri,Madhya Pradesh
2016,Ghataro Chaturbhuj,Bihar
2017,Shahganj,Uttar Pradesh
2018,Manasa,Madhya Pradesh
2019,Dasuya,Punjab
2020,Perumbalam,Kerala
2021,Nyamti,Karnataka
2022,Deogarh,Odisha
2023,Kantabanji,Odisha
2024,Ahmadabad,Bihar
2025,Karumandi Chellipalaiyam,Tamil Nadu
2026,Maski,Karnataka
2027,Tamarakulam,Kerala
2028,Panchla,West Bengal
2029,Mandi,Himachal Pradesh
2030,Mavelikara,Kerala
2031,Mauganj,Madhya Pradesh
2032,Beohari,Madhya Pradesh
2033,Nadbai,Rajasthan
2034,Dinanagar,Punjab
2035,Virakeralam,Tamil Nadu
2036,Rangia,Assam
2037,Elakadu,Kerala
2038,Gundlupet,Karnataka
2039,Reoti,Uttar Pradesh
2040,Panchanandapur,West Bengal
2041,Cheranallur,Kerala
2042,Ubaidullahganj,Madhya Pradesh
2043,Koelwar,Bihar
2044,Narasannapeta,Andhra Pradesh
2045,Rasiari,Bihar
2046,Mirganj,Bihar
2047,Mel Bhuvanagiri,Tamil Nadu
2048,Kudlu,Kerala
2049,Tekkalakote,Karnataka
2050,Talikota,Karnataka
2051,Sograha,Bihar
2052,Vadakkanandal,Tamil Nadu
2053,Buddayyakota,Andhra Pradesh
2054,Kottakota,Andhra Pradesh
2055,Guruzala,Andhra Pradesh
2056,Budhlada,Punjab
2057,Jirwa,Bihar
2058,Mankachar,Assam
2059,Dum Duma,Assam
2060,Suar,Uttar Pradesh
2061,Guduru,Andhra Pradesh
2062,Ringas,Rajasthan
2063,Bijbiara,Jammu and Kashmir
2064,Baruni,Bihar
2065,Vadakku Viravanallur,Tamil Nadu
2066,Elangunnapuzha,Kerala
2067,Phulera,Rajasthan
2068,Terdal,Karnataka
2069,Renigunta,Andhra Pradesh
2070,Sandi,Uttar Pradesh
2071,Gahmar,Uttar Pradesh
2072,Mangaldai,Assam
2073,Dharmapuram,Tamil Nadu
2074,Tiruppattur,Tamil Nadu
2075,Rampur,Bihar
2076,Chintalapudi,Andhra Pradesh
2077,Masrakh,Bihar
2078,Mannachchanellur,Tamil Nadu
2079,Krishnapuram,Kerala
2080,Jaynagar-Majilpur,West Bengal
2081,Gilarchat,West Bengal
2082,Jodhpur,Gujarat
2083,Chevella,Telangana
2084,Dhrol,Gujarat
2085,Vesala,Kerala
2086,Jharka,Bihar
2087,Perunkalattu,Tamil Nadu
2088,Kotal,Himachal Pradesh
2089,Gokarn,Karnataka
2090,Polasara,Odisha
2091,Karkala,Karnataka
2092,Vayakkalattu,Kerala
2093,Raman,Punjab
2094,Kadamalaikkundu,Tamil Nadu
2095,Ladkhed,Maharashtra
2096,Mungaoli,Madhya Pradesh
2097,Chhota Udepur,Gujarat
2098,Karavaram,Kerala
2099,Koba,Gujarat
2100,Bishunpur Sundar,Bihar
2101,Seondha,Madhya Pradesh
2102,Cherukolattur,Kerala
2103,Chinna Salem,Tamil Nadu
2104,Vorkadi,Kerala
2105,Safipur,Uttar Pradesh
2106,Nagod,Madhya Pradesh
2107,Netapur Tanda,Telangana
2108,Nanminda,Kerala
2109,Kako,Bihar
2110,Tarkeshwar,Gujarat
2111,Sirumugai,Tamil Nadu
2112,Chainpura,Bihar
2113,Nagar,Rajasthan
2114,Raghunathpur,West Bengal
2115,Vijapur,Gujarat
2116,Niramaruthur,Kerala
2117,Poranki,Andhra Pradesh
2118,Nettappakkam,Tamil Nadu
2119,Mannadipattu,Tamil Nadu
2120,Bathnaha,Bihar
2121,Pauri,Uttarakhand
2122,Kiranur,Tamil Nadu
2123,Chengannur,Kerala
2124,Nonahi,Bihar
2125,Karunagapalli,Kerala
2126,Timurni,Madhya Pradesh
2127,Jevargi,Karnataka
2128,Babra,Gujarat
2129,Merkanam,Tamil Nadu
2130,Wadi,Karnataka
2131,Ilaiyankudi,Tamil Nadu
2132,Mudgal,Karnataka
2133,Saranga,West Bengal
2134,Uttaramerur,Tamil Nadu
2135,Kola,West Bengal
2136,Latehar,Jharkhand
2137,Paonta Sahib,Uttarakhand
2138,Tirora,Maharashtra
2139,Banhatti,Karnataka
2140,Vasudevanallur,Tamil Nadu
2141,Gulam,Bihar
2142,Kasrawad,Madhya Pradesh
2143,Panagar,Madhya Pradesh
2144,Pallappatti,Tamil Nadu
2145,Sahibpur Kamal,Bihar
2146,Sohwal,Uttar Pradesh
2147,Rania,Haryana
2148,Saiha,Mizoram
2149,Namrup,Assam
2150,Kadavur,Kerala
2151,Sahjanwa,Uttar Pradesh
2152,Rajakheri,Madhya Pradesh
2153,Jafarabad,Gujarat
2154,Shrirangapattana,Karnataka
2155,Nabinagar,Bihar
2156,Sohagpur,Madhya Pradesh
2157,Barwa Sagar,Uttar Pradesh
2158,Barki Ballia,Bihar
2159,Simria,Bihar
2160,Trikodi,Kerala
2161,Hukeri,Karnataka
2162,Naubatpur,Bihar
2163,Pathiyanikunnu,Kerala
2164,Attili,Andhra Pradesh
2165,Khed Brahma,Gujarat
